_id,name,sentence,cmd
21-35,이리나,제가 말하지 않았슴까. 실망하실 거라고.,"SetSprite(0, ""irina_angry"");"
21-36,전차장,"이렇게 된 이상, 비장의 방법을 쓴다.",
21-37,소냐,"또 ""전차 승무원 총원 5명의 관측 능력을 최대한 발휘한다.""","SetSprite(0, ""sonya_angry"");"
21-38,소냐,라고 말하려고 했죠?,"SetSprite(0, ""sonya_smile_1"");"
21-39,전차장,큭… 제법이군! 아주 훌륭해!,"SetSprite(0, ""sonya_shock"");SetSprite(1, ""irina_shock"");"
21-40,이리나,하… 전차에서 내리고 싶슴다.,"SetSprite(0, ""sonya_angry"");SetSprite(1, ""irina_angry"");"
21-41,이리나,…음?,"SetSprite(1, ""irina_shock"");PlaySFX(""shooting"");"
21-42,전차장,조종수!! 가속!!!,"SetSprite(0, """");SetSprite(1, """");"
21-43,,"<i><b> ""쾅!!!"" </b></i>","PlaySFX(""grenade_bomb"");MakeEffect(""explode"", 2.0);"
21-44,,"폐허 더미 사이, 한 무리의 패잔병들이 순간적으로 눈에 들어왔고,",
21-45,,로켓은 간발의 차로 비켜 갔다. 천운이다!,
21-46,소냐,읏!! 판처 슈렉?!,"SetSprite(0, ""sonya_shock"");"
21-47,전차장,4시 방향!! 기관총으로 대응해라!!,"PlaySFX(""shooting"");"
21-48,이리나,알겠슴다!!,"SetSprite(0, ""irina_angry"");"
21-49,,"<i><b> ""투다다다당!!"" </b></i>","PlaySFX(""ppsh41_shot_1"");"
21-50,전차장,"길이 잔해로 뒤덮여서 기동도 어렵고 적도 곳곳에 매복해 있다.","SetSprite(0, """");"
21-51,전차장,"보병 지원을 받아서 재진입한다. 후진!! 뒤로 물러선다!!","PlaySFX(""ppsh41_shot_1"");"
21-52,이리나,한 발 더 옵니다!!,"SetSprite(0, ""irina_angry"");PlaySFX(""shooting"");"
21-53,,"<i><b> ""쾅!!!"" </b></i>","PlaySFX(""grenade_bomb"");"
21-54,,머리가 멍해진다.,
21-55,,"귀가 찢어지는 듯하고, 입에서도 피 맛이 감돈다.","PlaySFX(""speaker"");"
21-56,,익숙한 감각이다… 또 피탄 당한 모양이다.,
21-57,,"<i><b> ""투다다다당!!"" </b></i>","PlaySFX(""ppsh41_shot_1"");"
21-58,이리나,적은… 제압했슴다!!!,"SetSprite(0, ""irina_basic"");"
21-59,전차장,… 피해 상황 보고해라!,
21-60,소냐,"전차 우측 보기륜 2개 파괴에 궤도도 끊어졌습니다. 기동 불가…!","SetSprite(0, ""sonya_shock"");"
21-61,전차장,제길!! 당장 무선으로 지원 요청해라!!,
21-62,전차장,"지원이 올 때까지 최대한 버티고 지원이 오면 시가지를 수색한다!",
21-63,소냐,또다시 갇혔네요. 2년 전처럼.,"SetSprite(0, ""sonya_basic"");"
21-64,,1분 1초가 아쉬운 상황에서 최악의 사태가 벌어졌다.,"SetSprite(0, """");"
21-65,,역시… 쉽게 끝날 일은 아닌 모양이다.,
21-66,,"<i><b> ""쿵…. 쿵…."" </b></i>","PlaySFX(""grenade_bomb"");"
21-67,,간간이 들리는 포탄 소리가 마음을 더 초조하게 만든다.,
21-68,,…,"MakeTitle("""");SetBackground(""ruin_night"");SetFilter(""color"");StopBGM(""bgm01"",0.8);"
21-69,,"<i><b> ""쿵…. 쿵…."" </b></i>","PlayBGM(""bgm15"");PlaySFX(""grenade_bomb"");"
21-70,레베카,셀 수 없을 만큼 많은 포탄이 쏟아지면서 전투가 시작되었어요.,"SetSprite(0, ""rebecca_angry"");"
21-71,레베카,"저는 그 때, 할머니의 유산을 친척들에게 나눠주기 위해 짐을 싸고 있었어요.","SetSprite(0, ""rebecca_basic"");"
21-72,레베카,"다들 나치의 행패에 지쳐 그 해에 미국으로 이민 가려 했었거든요.",
21-73,레베카,"어딜 가든 금품은 생존을 위해 필요했으니 친척 모두에게 골고루 나눠주기로 했어요.",
21-74,레베카,"이건 할머니가 돌아가시기 전 제게 특별히 당부하며 남겼던 유언이기도 했죠.",
21-75,레베카,그 상황에서... 갑자기 전투가 시작되어버렸습니다.,
21-76,레베카,처음 겪는 전쟁은 공포 그 자체였어요.,"SetSprite(0, ""rebecca_angry"");"
21-77,레베카,"사방에 피 냄새와 화약 냄새, 그리고 고통에 찬 신음 소리…",
21-78,레베카,"저는 싸움은커녕, 우체국 동료들을 위해 탄약을 전달하거나, 붕대를 감아주는 게 고작이었어요.","SetSprite(0, ""rebecca_basic"");"
21-79,레베카,지금 생각하면 저 자신이 부끄러워지네요.,"SetSprite(0, ""rebecca_cry_1"");"
21-80,레베카,"열심히 싸웠지만 결국 우리는 수세에 몰렸고, 우체국이 점령되는 건 시간문제였죠.","SetSprite(0, ""rebecca_basic"");"
21-81,레베카,저는 도망치기 직전… 후일을 기약하면서 유산을 숨겼습니다.,
21-82,레베카,"우체국 지하 깊숙히. 벽돌과 벽돌 사이의 틈에 금품을 감추고, 진흙으로 밀봉했습니다.",
21-83,레베카,그리고 여길 반드시 다시 찾아올 것이라 다짐했죠.,
21-84,레베카,"어려운 시기가 지나면, 그땐 이 유산으로 살아남은 친척들과 동료들에게 큰 도움을 주겠노라고.",
21-85,레베카,저는 그렇게 결심했답니다!,
21-89,,"6년 만에 돌아온 고향은","MakeTitle(""레베카 시점"");SetBackground(""firstBackground"");SetFilter("""");SetSprite(0,"""");"
21-90,,폐허와 죽음뿐인 도시로 변하였다.,
21-91,,시가지로 들어섰지만. 살아 움직이는 것은 아무것도 없다.,
21-92,,"유대인도 독일인도 폴란드인도. 그렇게 모두가 사라졌다.",
21-93,,"<i><b> ""저벅저벅"" </b></i>","PlaySFX(""footstep"");"
21-94,,텅 빈 거리에 내 발소리만이 크게 들린다.,
21-95,레베카,히익…,"SetSprite(0, ""rebecca_cry_2"");"
21-96,,포격에 짓이겨진 시체가 도로 한복판에 버려져 있다.,
21-97,,무섭다… 나도 저렇게 죽을지 모른다는 생각이 자꾸만 떠오른다.,
21-98,,하지만… 여기까지 왔다.,
21-99,,포기할 수는 없다.,
21-100,레베카,가야만 해.,"SetSprite(0, ""rebecca_angry"");"
21-101,,"<i><b> ""저벅저벅"" </b></i>","PlaySFX(""footstep"");"
21-102,,이제 곧 성모승천대성당이다.,
21-103,,수백 년 동안 도시를 지키며 거대한 위용을 뽐내던 성당이었지만.,
21-104,,"깨진 스테인드글라스와 포화에 검게 그을린 외벽은, 마치 상처입은 야수처럼 보였다.",
21-105,,여기서 우체국까지는 1.5킬로미터 남짓이다.,
21-106,,이제 얼마 남지 않았다.,
21-107,,"<i><b> ""탕"" </b></i>","PlaySFX(""tokarev_shot_1"");"
21-108,,저격수다…!,"SetSprite(0, ""rebecca_shock"");"
21-109,,자세를 바짝 낮추고 건물 잔해 밑에 숨는다.,"SetSprite(0, ""rebecca_cry_1"");"
21-110,,"<i><b> ""탕"" </b></i>","PlaySFX(""tokarev_shot_1"");"
21-111,,멀리서 총소리가 다시 들린다.,
21-112,,"다행히 이쪽을 노리는 것 같지는 않지만, 성당 종탑에 저격수가 있는 것으로 보인다.",
21-113,,더는 갈 수가 없다. 어떻게 하지.,
21-114,레베카. 배고파…,"SetSprite(0, ""rebecca_cry_1"");PlaySFX(""hungry"");"
21-115,,오늘... 이대로 죽을지도 모른다는 생각이 계속 든다.,
21-116,,생각해보면. 처음부터 잘못된 일이었다.,
21-117,,"나는 나치가 단치히로 쳐들어왔던 그 날, 우체국 동료들과 함께 싸웠어야만 했다.",
21-118,,그리고... 함께 죽었어야 했다.,
21-119,,"도망치고 나서 일주일 뒤 부모님과 친척들이 몰살당했다는 소식을 들었을 때도 마찬가지였다.",
21-120,,"무언가에 홀린 듯이 도시를 벗어나 나치를 피해 계속 동쪽으로 도망쳤다.",
21-121,,"나는, 그렇게 다른 사람의 죽음을 뒤로하고 도망치고 또 도망치기만 했다.",
21-122,,"비겁하게 동료들을 버리고, 식구들까지도 버리고 도망친 대가.",
21-123,,그것이 바로 지금 내 모습이다.,"SetSprite(0, ""rebecca_cry_1"");"
21-124,,…,"SetBackground(""pz4_in_bottom"");SetFilter(""color"");"
21-125,아델라이데,자네는 내게 복수할 권리가 있다.,"SetSprite(0, ""adel_basic"");"
21-126,,"<i><b> ""달칵"" </b></i>","PlaySFX(""weapons_reload"");"
21-127,아델라이데,장전은 해두었다. 원하는 바를 하도록.,
21-128,레베카,…,"SetSprite(0, ""rebecca_shock"");"
21-129,레베카,그렇다면. 소원이 하나 있습니다.,"SetSprite(0, ""rebecca_basic"");"
21-130,레베카,다시... 돌아가고 싶어요.,
21-131,레베카,아직 못다 한 일이 있습니다.,
21-132,레베카,그걸... 끝내고 싶어요!,"SetSprite(0, ""rebecca_smile_1"");"
21-133,,…,"SetBackground(""firstBackground"");SetSprite(0, """");SetFilter("""");"
21-134,,정말로 돌아가고 싶었던 것은. 장소가 아니라 시간이었을 거다.,
21-135,,그날로 돌아갈 수만 있다면.,
21-136,,"심지어 반나절만이라도 있었어도, 할머니의 유산을 모두에게 나눠주기에 충분했을 터.",
21-137,,"그리고 정말로 못다한 일은, 우체국 지하에 숨겨둔 유산을 찾아내는 것이 아닌,",
21-138,,… 죽을 자리를 다시 찾아가는 것.,
21-139,레베카,…,"SetSprite(0, ""rebecca_basic"");"
21-140,,"그래, 오늘은 내 생애 마지막 날이다.",
21-141,,"이대로 우체국까지 걸어가면, 저격수가 날 발견할 거다.",
21-142,,그럼… 모든 걸 끝낼 수 있겠지.,
21-143,,"<i><b> ""저벅저벅"" </b></i>","PlaySFX(""footstep"");"
21-144,레베카,아하하하…,"SetSprite(0, ""rebecca_smile_2"");"
21-145,,웃음이 절로 나온다.,
21-146,,이제 정말 끝이라 생각해서 그런가.,
21-147,,"지난 6년 동안, 정말 말도 못 하게 많은 일을 겪었다.",
21-148,,먼저 간 가족들과 우체국 동료들에게는 언제나 속죄하고 싶은 마음뿐이다.,
21-149,,"아델라이데 대위도, 끝까지 신세를 지게 되어 미안한 마음이 든다.",
21-150,,다니엘 씨도 서툴긴 했지만 좋은 사람이었다.,
21-152,,그리고 왜…,"SetSprite(0, ""rebecca_smile_1"");"
21-153,,지금…,"SetSprite(0, ""rebecca_basic"");"
21-154,,그 사람 생각이 나지…,"SetSprite(0, ""rebecca_cry_1"");"
21-155,,왜… 그때 날 감싸서… 살려준 거야…,
21-156,레베카,살아남으려고 싸운 거 아니었어...,
21-157,레베카,이렇게… 죽으면… 안되는 거잖아…,
21-158,,"<i><b> ""저벅저벅"" </b></i>","PlaySFX(""footstep"");"
21-159,,눈물이 자꾸 맺혀 앞이 잘 안 보인다.,
21-160,,종탑의 모습이. 흐릿하다.,
21-161,레베카,흐윽… 흑…,"SetSprite(0, ""rebecca_cry_2"");"
21-162,레베카,살고… 싶어…,
21-163,,"<i><b> ""탕"" </b></i>","PlaySFX(""tokarev_shot_1"");"
21-164,,이제… 끝난 건가…,
21-165,전차장,레베카 씨!!!!!!,
21-166,,죽을 때가 되었는지 환각이 들린다.,
21-167,,보고 싶었던 사람이었는데.,
21-168,전차장,레베카!!!!!!,
21-169,,… 이게 주마등인가.,
21-170,전차장,거기서 위험하게 뭐 하고 있어요!!!,
21-171,레베카,어…?,"SetSprite(0, ""rebecca_shock"");"
21-172,,"등 뒤에서, 감싸 안은 사람의 온기가 느껴진다.",
21-173,,"따뜻하다. 그때, 그날처럼 포근한 느낌이다.",
21-174,레베카,아…,"SetSprite(0, ""rebecca_basic"");"
21-175,전차장,찾으러 왔습니다. 위험하니 같이 가요!,
21-176,레베카,… 전차장님.,
21-177,전차장,이젠 전차 중대장이지만 말이죠… 하하하…,
21-178,레베카,아하하하…,"SetSprite(0, ""rebecca_smile_1"");"
21-179,레베카,축하드려요. 진급하셨군요.,
21-180,전차장,감사합니다만. 여기서 위험하게 이러고 있을 때가 아니에요!!,
21-181,전차장,어서 절 따라 오세요! 기지로 안내해드릴게요!,
21-182,레베카,… 네!!,"SetSprite(0, ""rebecca_smile_2"");"
21-183,,"다시, 내민 손을 꼭 붙잡는다.","SetSprite(0,"""");SetBackground(""Rebeka_Ending"");"
21-184,,따뜻한 온기가 손끝에서부터 천천히 퍼지는 게 느껴졌다.,
21-185,,"그래, 오늘이라면 할 수 있다.",
21-186,,힘들게 여기까지 왔다. 포기할 수는 없다!!,
21-187,레베카,"저, 전차장님.",
21-188,전차장,네?,
21-189,레베카,전 여기서. 아직 못다 한 일이 있습니다.,
21-190,레베카,그걸... 오늘 끝내고 싶어요!,
21-191,전차장,… 알겠습니다. 그럼 저희 전차에 타시죠!,
21-192,레베카,네!! 다시 한번 부탁드립니다!!,
21-193,,"순간, 먹구름 사이로 햇빛이 한줄기 비춘 느낌이 들었다.",
21-194,,"그것은 포근하고, 안락한 느낌이었다.",
21-195,,,GameOver();
22-1,,,"MakeTitle(""1953년 9월 13일. 오후 6시."");SetSprite(0, """");SetSprite(1, """");SetBackground(""t34_in_bottom""); SetDateTime(""1953.09.13 18:00"");"
22-2,,베를린.,
22-3,전차장,네… 오늘 밤 8시 비행기로 복귀할 예정입니다.,
22-4,전차장,그건… 전화상으로는 말씀드리기 어렵군요.,
22-5,전차장,"모스크바에 도착하고, 출근해서 설명해 드리겠습니다.",
22-6,전차장,그럼! до свидания(안녕히).,"PlaySFX(""receiver"");"
22-7,,…,
22-8,,출장 일정을 일주일씩이나 억지로 늘렸다.,
22-9,,"하지만, 이번에도 성과는 없었다.",
22-10,전차장,이걸 뭐라고 둘러대야 할까.,
22-11,전차장,사람 찾느라 그랬다고 할 수는 없잖아.,
22-12,,"개인적인 일로 일주일이나 썼으니, 변명거리를 만들어 두어야만 한다.",
22-13,,"적당하게, 거래처와 커뮤니케이션 문제가 있었다는 정도로 말해두자.",
22-14,,그 정도면 지난 일주일의 공백에 대해 질책 없이 넘어갈 터.,
22-15,전차장,좀 심했나. 이제 해외 출장은 안 보내줄지도.,
22-16,,호텔 방에 누워 천장을 하염없이 쳐다본다.,
22-17,,베를린. 벌써 두 번째 방문이다.,
22-18,전차장,벌써 8년 전인가.,"PlayBGM(""bgm15);"
22-19,,"끝나지 않을 것만 같았던 전쟁은 1945년 5월, 가장 극적인 형태로 끝났다.",
22-20,,"독일인들은 마지막까지 처절하게 저항했고, 소련군은 무자비한 보복과 파괴를 가하였다.",
22-21,,"결국, 붉은 군대에 의해 베를린이 함락되면서 '대조국 전쟁'은 끝났다.",
22-22,,"하지만,",
22-23,,나에게는 여전히 과제가 남아있다.,
22-24,전차장,아델라이데 폰 아이젠베르크 대위…,"SetFilter(""color"");"
22-25,,"병원에서 퇴원한 후, 우리는 다시 T-34를 몰아 서쪽으로 계속 나아갔다.",
22-26,,"가는 곳마다 그녀의 행방을 찾아 헤맸고, 숱한 전투와 위기 상황을 맞닥뜨렸었다.",
22-27,,우리의 목적은 단 하나였다.,
22-28,,다시 한번 그녀와 만나는 것.,
22-29,,하지만. 끝내 기적은 일어나지 않았다.,
22-30,전차장,… 체크 아웃 시간이군.,"SetFilter("""");"
22-31,,호텔 창밖을 물끄러미 바라본다.,"SetBackground(""meadow_day"");"
22-32,,평화를 되찾은 도시의 모습이다.,"PlaySFX(""city_streets"");"
22-33,,여기가 피비린내 나는 전장이었다는 게 도저히 믿기지 않을 정도다.,
22-34,,"사실상 이번이, 그녀를 찾을 마지막 기회였다고 생각한다.",
22-35,,이제… 이 도시에 다시 올 일은 없겠지.,
22-36,,"<i><b> ""달칵"" </b></i>","PlaySFX(""door_open"");"
22-37,,"떠나기 전, 도시의 풍경을 눈에 새기기 위해 창문을 활짝 열었다.",
22-38,,잠시 눈을 감고 여유를 만끽하며 심호흡을 크게 한다.,"PlaySFX(""nature_sound_birds"");"
22-39,전차장,후…,
22-40,,나쁘지 않다. 그리고…,
22-41,,그리운 향기가 옅게 느껴진다.,
22-42,,…,"SetSprite(0, ""adel_basic"");SetFilter(""color"");"
22-43,전차장,설마…,
22-44,,…,"SetSprite(0,"""");SetFilter("""");"
22-45,전차장,찾았다…,
22-46,,"멀리, 갈색 코트를 입은 금발의 여성.",
22-47,,"불과 수초 간 눈이 마주쳤지만, 이내 알 수 있었다.",
22-48,,냉정해 보이는 푸른 눈.,
22-49,,"하지만, 사려 깊고 진실된 눈빛.",
22-50,,아델라이데 폰 아이젠베르크… 그녀다!!,
22-51,,"<i><b> ""달칵"" </b></i>","SetBackground(""t34_in_bottom"");PlaySFX(""door_open"");"
22-52,,문을 박차고 바로 뛰어 내려간다!!,
22-53,,"지금, 이 순간이 지나면…",
22-54,,끝이다…!,
22-55,전차장,헉헉…,
22-56,,"계단을 몇 개씩 뛰어 내려가며, 다리를 열심히 움직인다.",
22-57,,제발… 그 자리에 잠시만…,
22-58,,멈춰주기를…!!,
22-59,,"신이 있다면,",
22-60,,"이번 한 번만이라도,",
22-61,,소원을 들어주기를!!!,
22-62,전차장,…!!!,"SetBackground(""meadow_day"");SetSprite(0, ""adel_basic"");"
22-63,,보인다!!,"PlaySFX(""city_streets"");"
22-64,,다행이다!!!,
22-65,,이제 곧 만날 수…,
22-66,,"<i><b> ""퍽"" </b></i>","PlaySFX(""hit"");"
22-67,???,이봐!! 당신!!,
22-68,전차장,큭!! 뭐야!!,
22-69,경비대원,뒤로 물러서!!,
22-70,전차장,…,
22-71,,국경선.,"SetSprite(0, """");"
22-72,,지척에 있다 생각했건만.,
22-73,,"그녀는. 건너편, 서베를린에 있었다.",
22-74,경비대원,귀가 먹었나?! 당장 물러서지 않으면 발포하겠다!!,
22-75,전차장,잠깐만!!!,
22-76,경비대원,"안되겠군, 끌어내!!",
22-77,전차장,아…,
22-78,,주변을 살펴보니 소란에 사람들이 하나 둘씩 모여들기 시작한다.,"PlaySFX(""city_streets"");"
22-79,,"철조망 너머에서 벌어지는 일에,",
22-80,,건너편 사람들도 힐끗힐끗 이쪽을 쳐다보기 시작했다.,
22-81,,그리고.,
22-82,,"그녀, 아델라이데도.",
22-83,,나를 보고 있다.,
22-84,전차장,...,
22-85,아델라이데,…,
22-86,,나를 알아볼까?,
22-87,,무슨 말을 해야 하지?,
22-88,,지난 10년 동안.,
22-89,,이 순간만을 기다려 왔는데.,
22-90,,아무 생각이 들지 않는다.,
22-91,경비대원,탈주 현행범으로 체포한다!! 끌고가!!,
22-92,,시간이 없다!!,
22-93,,진심을 전해야만 한다…,
22-94,,어떻게!!,
22-95,,"<i><b> ""달그락"" </b></i>","SetBackground(""ruin_day"");PlaySFX(""weapons_use"");"
